Time(s),Theta_MATLAB,Omega_MATLAB,Theta_CPP,Omega_CPP,Theta_IKF,Omega_IKF,CycleTime_us
5.392000,1.043272,-0.450279,0.636145,1.735670,1.043272,-0.450843,10.000000
5.393000,1.042825,-0.444238,0.637888,1.747453,1.042825,-0.444802,9.000000
5.394000,1.042384,-0.438193,0.639641,1.759221,1.042383,-0.438756,9.000000
5.395000,1.041948,-0.432142,0.641407,1.770972,1.041948,-0.432705,9.000000
5.396000,1.041519,-0.426087,0.643185,1.782707,1.041519,-0.426650,10.000000
5.397000,1.041096,-0.420028,0.644974,1.794426,1.041096,-0.420591,10.000000
5.398000,1.040679,-0.413964,0.646775,1.806128,1.040679,-0.414527,10.000000
5.399000,1.040268,-0.407896,0.648587,1.817814,1.040268,-0.408459,10.000000
5.400000,1.039863,-0.401824,0.650411,1.829483,1.039863,-0.402386,17.000000
5.401000,1.039465,-0.395747,0.652247,1.841135,1.039464,-0.396310,12.000000
5.402000,1.039072,-0.389666,0.654095,1.852771,1.039072,-0.390229,10.000000
5.403000,1.038685,-0.383581,0.655954,1.864389,1.038685,-0.384144,10.000000
5.404000,1.038305,-0.377493,0.657825,1.875989,1.038305,-0.378055,12.000000
5.405000,1.037930,-0.371400,0.659707,1.887572,1.037930,-0.371962,11.000000
5.406000,1.037562,-0.365303,0.661601,1.899138,1.037562,-0.365866,10.000000
5.407000,1.037200,-0.359203,0.663507,1.910686,1.037200,-0.359765,11.000000
5.408000,1.036844,-0.353099,0.665424,1.922216,1.036843,-0.353661,11.000000
5.409000,1.036494,-0.346991,0.667352,1.933728,1.036493,-0.347553,11.000000
5.410000,1.036150,-0.340879,0.669292,1.945222,1.036149,-0.341441,10.000000
5.411000,1.035812,-0.334764,0.671244,1.956697,1.035812,-0.335326,10.000000
5.412000,1.035480,-0.328645,0.673207,1.968154,1.035480,-0.329207,10.000000
5.413000,1.035155,-0.322523,0.675181,1.979592,1.035154,-0.323085,17.000000
5.414000,1.034835,-0.316398,0.677167,1.991012,1.034835,-0.316960,20.000000
5.415000,1.034522,-0.310269,0.679164,2.002412,1.034521,-0.310831,11.000000
5.416000,1.034215,-0.304138,0.681173,2.013794,1.034214,-0.304699,10.000000
5.417000,1.033913,-0.298002,0.683193,2.025156,1.033913,-0.298564,11.000000
5.418000,1.033619,-0.291864,0.685224,2.036499,1.033618,-0.292426,10.000000
5.419000,1.033330,-0.285723,0.687267,2.047822,1.033329,-0.286285,10.000000
5.420000,1.033047,-0.279579,0.689321,2.059126,1.033047,-0.280140,10.000000
5.421000,1.032771,-0.273432,0.691386,2.070410,1.032770,-0.273993,10.000000
5.422000,1.032500,-0.267282,0.693463,2.081673,1.032500,-0.267843,11.000000
5.423000,1.032236,-0.261129,0.695551,2.092917,1.032236,-0.261690,10.000000
5.424000,1.031978,-0.254973,0.697650,2.104140,1.031978,-0.255535,10.000000
5.425000,1.031726,-0.248815,0.699760,2.115343,1.031726,-0.249376,11.000000
5.426000,1.031480,-0.242655,0.701882,2.126525,1.031480,-0.243216,11.000000
5.427000,1.031241,-0.236491,0.704015,2.137687,1.031240,-0.237052,11.000000
5.428000,1.031007,-0.230326,0.706158,2.148827,1.031007,-0.230887,10.000000
5.429000,1.030780,-0.224157,0.708313,2.159947,1.030780,-0.224718,13.000000
5.430000,1.030559,-0.217987,0.710479,2.171045,1.030559,-0.218548,11.000000
5.431000,1.030344,-0.211814,0.712656,2.182122,1.030344,-0.212375,12.000000
5.432000,1.030135,-0.205639,0.714845,2.193177,1.030135,-0.206200,12.000000
5.433000,1.029933,-0.199462,0.717044,2.204210,1.029933,-0.200023,11.000000
5.434000,1.029737,-0.193283,0.719254,2.215222,1.029736,-0.193844,12.000000
5.435000,1.029546,-0.187102,0.721475,2.226211,1.029546,-0.187663,10.000000
5.436000,1.029362,-0.180919,0.723708,2.237179,1.029362,-0.181479,48393.000000
5.437000,1.029184,-0.174734,0.725951,2.248124,1.029184,-0.175294,22.000000
5.438000,1.029013,-0.168547,0.728205,2.259046,1.029013,-0.169108,14.000000
5.439000,1.028847,-0.162358,0.730470,2.269946,1.028847,-0.162919,12.000000
5.440000,1.028688,-0.156168,0.732746,2.280823,1.028688,-0.156729,12.000000
5.441000,1.028535,-0.149976,0.735033,2.291677,1.028535,-0.150537,13.000000
5.442000,1.028388,-0.143783,0.737330,2.302508,1.028388,-0.144343,9.000000
5.443000,1.028247,-0.137588,0.739639,2.313316,1.028247,-0.138148,10.000000
5.444000,1.028113,-0.131392,0.741958,2.324100,1.028113,-0.131952,11.000000
5.445000,1.027985,-0.125194,0.744288,2.334860,1.027984,-0.125754,10.000000
5.446000,1.027863,-0.118995,0.746629,2.345596,1.027862,-0.119555,9.000000
5.447000,1.027747,-0.112795,0.748980,2.356309,1.027746,-0.113355,9.000000
5.448000,1.027637,-0.106593,0.751343,2.366997,1.027637,-0.107153,9.000000
5.449000,1.027534,-0.100391,0.753715,2.377662,1.027533,-0.100951,9.000000
5.450000,1.027436,-0.094187,0.756099,2.388301,1.027436,-0.094747,9.000000
5.451000,1.027345,-0.087982,0.758493,2.398916,1.027345,-0.088543,9.000000
5.452000,1.027260,-0.081777,0.760898,2.409506,1.027260,-0.082337,10.000000
5.453000,1.027182,-0.075571,0.763313,2.420072,1.027181,-0.076131,9.000000
5.454000,1.027109,-0.069363,0.765739,2.430612,1.027109,-0.069924,10.000000
5.455000,1.027043,-0.063156,0.768175,2.441127,1.027043,-0.063716,10.000000
5.456000,1.026983,-0.056947,0.770622,2.451616,1.026983,-0.057507,10.000000
5.457000,1.026929,-0.050738,0.773080,2.462080,1.026929,-0.051298,9.000000
5.458000,1.026881,-0.044528,0.775548,2.472518,1.026881,-0.045089,11.000000
5.459000,1.026840,-0.038318,0.778026,2.482930,1.026840,-0.038878,10.000000
5.460000,1.026805,-0.032108,0.780514,2.493315,1.026804,-0.032668,10.000000
5.461000,1.026776,-0.025897,0.783013,2.503675,1.026775,-0.026457,22.000000
5.462000,1.026753,-0.019686,0.785523,2.514008,1.026753,-0.020246,10.000000
5.463000,1.026736,-0.013475,0.788042,2.524314,1.026736,-0.014035,9.000000
5.464000,1.026726,-0.007263,0.790572,2.534594,1.026726,-0.007823,10.000000
5.465000,1.026722,-0.001052,0.793113,2.544846,1.026722,-0.001612,9.000000
5.466000,1.026724,0.005160,0.795663,2.555072,1.026724,0.004600,9.000000
5.467000,1.026732,0.011371,0.798224,2.565270,1.026732,0.010811,69.000000
5.468000,1.026747,0.017583,0.800795,2.575441,1.026746,0.017022,57.000000
5.469000,1.026767,0.023794,0.803376,2.585583,1.026767,0.023234,15.000000
5.470000,1.026794,0.030005,0.805967,2.595699,1.026794,0.029444,49.000000
5.471000,1.026827,0.036215,0.808568,2.605786,1.026827,0.035655,9.000000
5.472000,1.026867,0.042426,0.811179,2.615845,1.026866,0.041865,9.000000
5.473000,1.026912,0.048635,0.813801,2.625875,1.026912,0.048075,9.000000
5.474000,1.026964,0.054845,0.816432,2.635877,1.026964,0.054284,9.000000
5.475000,1.027022,0.061053,0.819074,2.645851,1.027022,0.060493,9.000000
5.476000,1.027086,0.067261,0.821725,2.655795,1.027086,0.066701,10.000000
5.477000,1.027156,0.073469,0.824386,2.665710,1.027156,0.072908,19.000000
5.478000,1.027233,0.079675,0.827057,2.675597,1.027233,0.079115,9.000000
5.479000,1.027316,0.085881,0.829738,2.685453,1.027315,0.085321,10.000000
5.480000,1.027405,0.092086,0.832429,2.695281,1.027404,0.091526,10.000000
5.481000,1.027500,0.098290,0.835130,2.705078,1.027500,0.097730,9.000000
5.482000,1.027601,0.104493,0.837840,2.714846,1.027601,0.103932,9.000000
5.483000,1.027709,0.110695,0.840560,2.724584,1.027709,0.110134,9.000000
5.484000,1.027823,0.116895,0.843290,2.734291,1.027822,0.116335,48.000000
5.485000,1.027943,0.123095,0.846030,2.743968,1.027942,0.122534,16.000000
5.486000,1.028069,0.129293,0.848779,2.753614,1.028069,0.128733,13.000000
5.487000,1.028201,0.135490,0.851538,2.763230,1.028201,0.134929,49562.000000
5.488000,1.028340,0.141685,0.854307,2.772814,1.028340,0.141125,15.000000
5.489000,1.028485,0.147879,0.857085,2.782368,1.028484,0.147319,9.000000
5.490000,1.028636,0.154072,0.859872,2.791890,1.028635,0.153511,8.000000
5.491000,1.028793,0.160262,0.862670,2.801380,1.028792,0.159702,8.000000
5.492000,1.028956,0.166452,0.865476,2.810839,1.028956,0.165891,9.000000
5.493000,1.029126,0.172639,0.868292,2.820266,1.029125,0.172078,9.000000
5.494000,1.029301,0.178825,0.871118,2.829662,1.029301,0.178264,9.000000
5.495000,1.029483,0.185008,0.873952,2.839025,1.029483,0.184448,8.000000
5.496000,1.029671,0.191190,0.876797,2.848355,1.029671,0.190629,8.000000
5.497000,1.029866,0.197370,0.879650,2.857653,1.029865,0.196809,8.000000
5.498000,1.030066,0.203548,0.882513,2.866919,1.030066,0.202987,8.000000
5.499000,1.030273,0.209723,0.885385,2.876151,1.030273,0.209163,8.000000
5.500000,1.030486,0.215897,0.888266,2.885351,1.030485,0.215336,8.000000
5.501000,1.030705,0.222068,0.891156,2.894517,1.030704,0.221507,8.000000
5.502000,1.030930,0.228237,0.894056,2.903650,1.030929,0.227676,8.000000
5.503000,1.031161,0.234404,0.896965,2.912750,1.031161,0.233843,8.000000
5.504000,1.031399,0.240568,0.899882,2.921815,1.031398,0.240007,8.000000
5.505000,1.031642,0.246729,0.902809,2.930847,1.031642,0.246168,9.000000
5.506000,1.031892,0.252888,0.905745,2.939844,1.031892,0.252327,9.000000
5.507000,1.032148,0.259045,0.908690,2.948807,1.032148,0.258484,8.000000
5.508000,1.032410,0.265198,0.911643,2.957736,1.032410,0.264637,8.000000
5.509000,1.032678,0.271349,0.914606,2.966630,1.032678,0.270788,8.000000
5.510000,1.032953,0.277498,0.917578,2.975490,1.032952,0.276936,8.000000
5.511000,1.033233,0.283643,0.920558,2.984314,1.033233,0.283081,8.000000
5.512000,1.033520,0.289785,0.923547,2.993103,1.033520,0.289223,8.000000
5.513000,1.033813,0.295924,0.926545,3.001857,1.033813,0.295363,8.000000
5.514000,1.034112,0.302060,0.929552,3.010576,1.034112,0.301499,8.000000
5.515000,1.034417,0.308193,0.932567,3.019259,1.034417,0.307632,8.000000
5.516000,1.034728,0.314323,0.935591,3.027905,1.034728,0.313761,8.000000
5.517000,1.035046,0.320450,0.938624,3.036516,1.035045,0.319888,8.000000
5.518000,1.035369,0.326573,0.941665,3.045091,1.035369,0.326011,8.000000
5.519000,1.035699,0.332693,0.944715,3.053629,1.035699,0.332131,8.000000
5.520000,1.036035,0.338809,0.947773,3.062131,1.036034,0.338247,8.000000
5.521000,1.036376,0.344922,0.950840,3.070596,1.036376,0.344360,9.000000
5.522000,1.036724,0.351031,0.953915,3.079024,1.036724,0.350469,12.000000
5.523000,1.037079,0.357136,0.956999,3.087415,1.037078,0.356574,8.000000
5.524000,1.037439,0.363238,0.960091,3.095769,1.037438,0.362676,8.000000
5.525000,1.037805,0.369336,0.963191,3.104085,1.037805,0.368774,8.000000
5.526000,1.038177,0.375430,0.966300,3.112364,1.038177,0.374868,8.000000
5.527000,1.038556,0.381520,0.969417,3.120605,1.038556,0.380958,8.000000
5.528000,1.038940,0.387606,0.972542,3.128808,1.038940,0.387044,8.000000
5.529000,1.039331,0.393688,0.975675,3.136973,1.039331,0.393126,8.000000
5.530000,1.039728,0.399766,0.978816,3.145100,1.039727,0.399204,8.000000
5.531000,1.040131,0.405840,0.981966,3.153188,1.040130,0.405277,8.000000
5.532000,1.040539,0.411910,0.985124,3.161238,1.040539,0.411347,8.000000
5.533000,1.040954,0.417975,0.988289,3.169248,1.040954,0.417412,8.000000
5.534000,1.041375,0.424036,0.991463,3.177220,1.041375,0.423473,8.000000
5.535000,1.041802,0.430092,0.994644,3.185153,1.041802,0.429529,8.000000
5.536000,1.042236,0.436144,0.997834,3.193046,1.042235,0.435581,8.000000
5.537000,1.042675,0.442192,1.001031,3.200900,1.042674,0.441628,48233.000000
5.538000,1.043120,0.448234,1.004236,3.208715,1.043120,0.447671,9.000000
5.539000,1.043571,0.454272,1.007449,3.216489,1.043571,0.453709,9.000000
5.540000,1.044029,0.460306,1.010670,3.224224,1.044028,0.459742,8.000000
5.541000,1.044492,0.466334,1.013899,3.231918,1.044492,0.465770,8.000000
5.542000,1.044961,0.472358,1.017135,3.239572,1.044961,0.471794,8.000000
5.543000,1.045437,0.478376,1.020379,3.247186,1.045436,0.477812,8.000000
5.544000,1.045918,0.484390,1.023630,3.254758,1.045918,0.483826,14.000000
5.545000,1.046405,0.490398,1.026889,3.262290,1.046405,0.489834,8.000000
5.546000,1.046899,0.496402,1.030155,3.269782,1.046898,0.495838,8.000000
5.547000,1.047398,0.502400,1.033429,3.277231,1.047398,0.501836,8.000000
5.548000,1.047904,0.508393,1.036710,3.284640,1.047903,0.507828,9.000000
5.549000,1.048415,0.514380,1.039999,3.292007,1.048415,0.513816,8.000000
5.550000,1.048932,0.520362,1.043295,3.299333,1.048932,0.519798,8.000000
5.551000,1.049456,0.526339,1.046599,3.306616,1.049455,0.525774,8.000000
5.552000,1.049985,0.532310,1.049909,3.313858,1.049985,0.531745,8.000000
5.553000,1.050520,0.538275,1.053227,3.321057,1.050520,0.537711,7.000000
5.554000,1.051062,0.544235,1.056552,3.328215,1.051061,0.543671,7.000000
5.555000,1.051609,0.550189,1.059884,3.335329,1.051608,0.549625,7.000000
5.556000,1.052162,0.556138,1.063223,3.342401,1.052162,0.555573,7.000000
5.557000,1.052721,0.562080,1.066570,3.349431,1.052721,0.561515,7.000000
5.558000,1.053286,0.568017,1.069923,3.356417,1.053286,0.567452,7.000000
5.559000,1.053857,0.573947,1.073283,3.363360,1.053857,0.573382,7.000000
5.560000,1.054434,0.579872,1.076650,3.370260,1.054434,0.579306,7.000000
5.561000,1.055017,0.585790,1.080024,3.377117,1.055016,0.585225,7.000000
5.562000,1.055606,0.591702,1.083405,3.383930,1.055605,0.591137,8.000000
5.563000,1.056200,0.597608,1.086793,3.390699,1.056200,0.597043,81.000000
5.564000,1.056801,0.603508,1.090187,3.397424,1.056800,0.602942,13.000000
5.565000,1.057407,0.609401,1.093588,3.404105,1.057407,0.608835,44.000000
5.566000,1.058020,0.615288,1.096996,3.410742,1.058019,0.614722,15.000000
5.567000,1.058638,0.621169,1.100410,3.417335,1.058637,0.620603,38.000000
5.568000,1.059262,0.627043,1.103831,3.423883,1.059262,0.626476,16.000000
5.569000,1.059892,0.632910,1.107259,3.430386,1.059892,0.632343,10.000000
5.570000,1.060528,0.638770,1.110693,3.436845,1.060527,0.638204,10.000000
5.571000,1.061169,0.644624,1.114133,3.443258,1.061169,0.644057,9.000000
5.572000,1.061817,0.650471,1.117580,3.449627,1.061817,0.649904,9.000000
5.573000,1.062470,0.656311,1.121033,3.455950,1.062470,0.655744,9.000000
5.574000,1.063130,0.662144,1.124492,3.462228,1.063129,0.661577,10.000000
5.575000,1.063795,0.667970,1.127958,3.468460,1.063794,0.667403,202.000000
5.576000,1.064465,0.673789,1.131430,3.474646,1.064465,0.673222,14.000000
5.577000,1.065142,0.679601,1.134908,3.480787,1.065142,0.679034,10.000000
5.578000,1.065825,0.685406,1.138392,3.486881,1.065824,0.684838,10.000000
5.579000,1.066513,0.691203,1.141882,3.492929,1.066513,0.690635,10.000000
5.580000,1.067207,0.696993,1.145379,3.498931,1.067207,0.696425,13.000000
5.581000,1.067907,0.702776,1.148881,3.504887,1.067907,0.702208,20.000000
5.582000,1.068613,0.708551,1.152389,3.510795,1.068612,0.707983,12.000000
5.583000,1.069324,0.714319,1.155903,3.516657,1.069324,0.713751,12.000000
5.584000,1.070041,0.720079,1.159423,3.522473,1.070041,0.719511,9.000000
5.585000,1.070764,0.725831,1.162948,3.528241,1.070764,0.725263,11.000000
5.586000,1.071493,0.731576,1.166480,3.533961,1.071493,0.731008,188.000000
5.587000,1.072227,0.737313,1.170017,3.539635,1.072227,0.736744,51383.000000
5.588000,1.072968,0.743042,1.173560,3.545261,1.072967,0.742473,8.000000
5.589000,1.073713,0.748763,1.177108,3.550839,1.073713,0.748195,8.000000
5.590000,1.074465,0.754477,1.180662,3.556370,1.074465,0.753908,8.000000
5.591000,1.075222,0.760182,1.184221,3.561853,1.075222,0.759613,8.000000
5.592000,1.075985,0.765879,1.187786,3.567288,1.075985,0.765310,8.000000
5.593000,1.076754,0.771568,1.191356,3.572674,1.076754,0.770999,8.000000
5.594000,1.077529,0.777249,1.194932,3.578013,1.077528,0.776679,8.000000
5.595000,1.078309,0.782921,1.198513,3.583303,1.078308,0.782352,8.000000
5.596000,1.079094,0.788585,1.202099,3.588544,1.079094,0.788016,8.000000
5.597000,1.079886,0.794241,1.205691,3.593737,1.079886,0.793671,8.000000
5.598000,1.080683,0.799888,1.209287,3.598881,1.080683,0.799318,8.000000
5.599000,1.081486,0.805527,1.212889,3.603976,1.081485,0.804957,8.000000
5.600000,1.082294,0.811157,1.216496,3.609021,1.082294,0.810587,11.000000
5.601000,1.083108,0.816778,1.220107,3.614018,1.083108,0.816208,8.000000
5.602000,1.083927,0.822391,1.223724,3.618965,1.083927,0.821820,8.000000
5.603000,1.084753,0.827995,1.227346,3.623863,1.084752,0.827424,8.000000
5.604000,1.085583,0.833590,1.230972,3.628711,1.085583,0.833019,8.000000
5.605000,1.086420,0.839176,1.234604,3.633510,1.086420,0.838605,8.000000
5.606000,1.087262,0.844753,1.238240,3.638259,1.087262,0.844182,11.000000
5.607000,1.088109,0.850321,1.241881,3.642958,1.088109,0.849750,8.000000
5.608000,1.088962,0.855880,1.245526,3.647606,1.088962,0.855309,8.000000
5.609000,1.089821,0.861430,1.249176,3.652205,1.089821,0.860858,8.000000
5.610000,1.090685,0.866970,1.252831,3.656753,1.090685,0.866399,8.000000
5.611000,1.091555,0.872502,1.256490,3.661251,1.091555,0.871930,8.000000
5.612000,1.092430,0.878024,1.260154,3.665698,1.092430,0.877452,8.000000
5.613000,1.093311,0.883536,1.263822,3.670095,1.093311,0.882964,8.000000
5.614000,1.094197,0.889039,1.267494,3.674441,1.094197,0.888467,8.000000
5.615000,1.095089,0.894532,1.271171,3.678736,1.095089,0.893960,8.000000
5.616000,1.095986,0.900016,1.274852,3.682980,1.095986,0.899444,8.000000
5.617000,1.096889,0.905490,1.278538,3.687173,1.096889,0.904918,8.000000
5.618000,1.097797,0.910955,1.282227,3.691314,1.097797,0.910382,8.000000
5.619000,1.098711,0.916409,1.285921,3.695405,1.098711,0.915836,8.000000
5.620000,1.099630,0.921854,1.289618,3.699444,1.099630,0.921281,9.000000
5.621000,1.100555,0.927289,1.293320,3.703431,1.100555,0.926715,8.000000
5.622000,1.101485,0.932713,1.297026,3.707367,1.101485,0.932140,9.000000
5.623000,1.102420,0.938128,1.300735,3.711251,1.102420,0.937555,9.000000
5.624000,1.103361,0.943533,1.304448,3.715083,1.103361,0.942959,9.000000
5.625000,1.104307,0.948927,1.308166,3.718864,1.104307,0.948353,9.000000
5.626000,1.105259,0.954311,1.311887,3.722592,1.105259,0.953737,8.000000
5.627000,1.106216,0.959685,1.315611,3.726268,1.106216,0.959111,8.000000
5.628000,1.107178,0.965049,1.319339,3.729892,1.107178,0.964474,8.000000
5.629000,1.108146,0.970402,1.323071,3.733464,1.108146,0.969827,8.000000
5.630000,1.109119,0.975744,1.326807,3.736983,1.109119,0.975170,8.000000
5.631000,1.110098,0.981076,1.330546,3.740450,1.110097,0.980502,8.000000
5.632000,1.111081,0.986398,1.334288,3.743864,1.111081,0.985823,8.000000
5.633000,1.112070,0.991708,1.338034,3.747225,1.112070,0.991133,8.000000
5.634000,1.113065,0.997008,1.341783,3.750534,1.113064,0.996433,8.000000
5.635000,1.114064,1.002298,1.345535,3.753789,1.114064,1.001722,8.000000
5.636000,1.115069,1.007576,1.349291,3.756992,1.115069,1.007000,8.000000
5.637000,1.116079,1.012843,1.353049,3.760142,1.116079,1.012268,9.000000
5.638000,1.117095,1.018100,1.356811,3.763239,1.117095,1.017524,48519.000000
5.639000,1.118116,1.023345,1.360576,3.766282,1.118115,1.022769,20.000000
5.640000,1.119142,1.028579,1.364344,3.769272,1.119141,1.028003,11.000000
5.641000,1.120173,1.033802,1.368115,3.772209,1.120173,1.033226,11.000000
5.642000,1.121209,1.039014,1.371889,3.775092,1.121209,1.038438,10.000000
5.643000,1.122251,1.044214,1.375665,3.777922,1.122251,1.043638,12.000000
5.644000,1.123298,1.049404,1.379445,3.780698,1.123297,1.048827,11.000000
5.645000,1.124350,1.054581,1.383227,3.783420,1.124349,1.054004,10.000000
5.646000,1.125407,1.059748,1.387012,3.786089,1.125407,1.059171,12.000000
5.647000,1.126469,1.064902,1.390799,3.788704,1.126469,1.064325,37.000000
5.648000,1.127537,1.070045,1.394589,3.791265,1.127536,1.069468,22.000000
5.649000,1.128609,1.075177,1.398382,3.793772,1.128609,1.074599,18.000000
5.650000,1.129687,1.080296,1.402177,3.796225,1.129687,1.079719,24.000000
5.651000,1.130770,1.085404,1.405975,3.798624,1.130770,1.084827,13.000000
5.652000,1.131858,1.090500,1.409775,3.800969,1.131857,1.089922,10.000000
5.653000,1.132951,1.095584,1.413577,3.803259,1.132951,1.095006,10.000000
5.654000,1.134049,1.100657,1.417381,3.805496,1.134049,1.100078,12.000000
5.655000,1.135152,1.105717,1.421188,3.807678,1.135152,1.105138,11.000000
5.656000,1.136260,1.110765,1.424997,3.809805,1.136260,1.110186,11.000000
5.657000,1.137374,1.115801,1.428808,3.811878,1.137373,1.115222,11.000000
5.658000,1.138492,1.120824,1.432621,3.813897,1.138492,1.120245,14.000000
5.659000,1.139615,1.125836,1.436436,3.815860,1.139615,1.125257,29.000000
5.660000,1.140744,1.130835,1.440253,3.817770,1.140743,1.130255,15.000000
5.661000,1.141877,1.135821,1.444072,3.819624,1.141877,1.135242,15.000000
5.662000,1.143015,1.140795,1.447892,3.821424,1.143015,1.140216,11.000000
5.663000,1.144159,1.145757,1.451715,3.823169,1.144158,1.145177,13.000000
5.664000,1.145307,1.150706,1.455539,3.824860,1.145306,1.150126,13.000000
5.665000,1.146460,1.155643,1.459365,3.826495,1.146460,1.155063,14.000000
5.666000,1.147618,1.160566,1.463192,3.828076,1.147618,1.159986,14.000000
5.667000,1.148781,1.165477,1.467021,3.829601,1.148781,1.164897,10.000000
5.668000,1.149949,1.170375,1.470851,3.831072,1.149949,1.169795,12.000000
5.669000,1.151122,1.175261,1.474683,3.832487,1.151122,1.174680,14.000000
5.670000,1.152300,1.180133,1.478516,3.833848,1.152299,1.179552,12.000000
5.671000,1.153482,1.184992,1.482351,3.835153,1.153482,1.184412,11.000000
